   1.1670239e+01   1.4111301e+01  -3.2188250e+00   4.3110735e-01  -3.3318326e+01   1.0240580e+01   1.3145992e-01   4.6949972e-03
   1.1655127e+01   1.4113325e+01  -3.3752544e+00   4.7918684e-01  -3.4861103e+01   1.0240580e+01   1.3615492e-01   4.6949972e-03
   1.1639280e+01   1.4115575e+01  -3.5389272e+00   5.2726634e-01  -3.6517314e+01   1.0240580e+01   1.4084992e-01   4.6949972e-03
   1.1622665e+01   1.4118050e+01  -3.7103759e+00   5.7534583e-01  -3.8299019e+01   1.0240580e+01   1.4554491e-01   4.6949972e-03
   1.1605245e+01   1.4120751e+01  -3.8901897e+00   6.2342532e-01  -4.0154109e+01   1.1019328e+01   1.5023991e-01   4.6949972e-03
   1.1586980e+01   1.4123678e+01  -4.0787131e+00   6.7516104e-01  -4.2084885e+01   1.3145283e+01   1.5493491e-01   4.6949972e-03
   1.1567831e+01   1.4126848e+01  -4.2763015e+00   7.3687811e-01  -4.4224242e+01   1.5878620e+01   1.5962990e-01   4.6949972e-03
   1.1547753e+01   1.4130308e+01  -4.4839342e+00   8.1142818e-01  -4.6705584e+01   1.8473991e+01   1.6432490e-01   4.6949972e-03
   1.1526701e+01   1.4134117e+01  -4.7032168e+00   8.9816352e-01  -5.5894803e+01   2.0186046e+01   1.6901990e-01   4.6949972e-03
   1.1504620e+01   1.4138334e+01  -4.9656428e+00   9.9293695e-01  -5.9864221e+01   2.0481159e+01   1.7371490e-01   4.6949972e-03
   1.1481306e+01   1.4142996e+01  -5.2467051e+00   1.0890959e+00  -6.5599233e+01   2.0481159e+01   1.7840989e-01   4.6949972e-03
   1.1456673e+01   1.4148109e+01  -5.5546933e+00   1.1852549e+00  -7.2289161e+01   2.0426675e+01   1.8310489e-01   4.6949972e-03
   1.1430594e+01   1.4153674e+01  -5.8940907e+00   1.2811581e+00  -7.8529221e+01   1.9908326e+01   1.8779989e-01   4.6949972e-03
   1.1402921e+01   1.4159689e+01  -6.2627852e+00   1.3746276e+00  -8.3220251e+01   1.8944343e+01   1.9249488e-01   4.6949972e-03
   1.1373517e+01   1.4166143e+01  -6.6535041e+00   1.4635713e+00  -8.6512094e+01   1.7660852e+01   1.9718988e-01   4.6949972e-03
   1.1342279e+01   1.4173015e+01  -7.0596781e+00   1.5464889e+00  -8.9089038e+01   1.6183978e+01   2.0188488e-01   4.6949972e-03
   1.1309134e+01   1.4180275e+01  -7.4779509e+00   1.6224727e+00  -9.1313784e+01   1.4639843e+01   2.0657988e-01   4.6949972e-03
   1.1274025e+01   1.4187893e+01  -7.9066688e+00   1.6912067e+00  -9.3540836e+01   1.3231275e+01   2.1127487e-01   4.6949972e-03
   1.1236903e+01   1.4195833e+01  -8.3458428e+00   1.7533275e+00  -9.5794083e+01   1.4068046e+01   2.1596987e-01   4.6949972e-03
   1.1197719e+01   1.4204065e+01  -8.7955958e+00   1.8193769e+00  -9.8023726e+01   1.6742406e+01   2.2066487e-01   4.6949972e-03
   1.1156424e+01   1.4212607e+01  -9.2558169e+00   1.8979825e+00  -1.0027094e+02   1.9476386e+01   2.2535987e-01   4.6949972e-03
   1.1112968e+01   1.4221518e+01  -9.7265887e+00   1.9894240e+00  -1.0254799e+02   2.0481159e+01   2.3005486e-01   4.6949972e-03
   1.1067302e+01   1.4230858e+01  -1.0208051e+01   2.0855830e+00  -1.0469108e+02   2.0481159e+01   2.3474986e-01   4.6949972e-03
   1.1019375e+01   1.4240650e+01  -1.0699576e+01   2.1817420e+00  -1.0670248e+02   2.0481159e+01   2.3944486e-01   4.6949972e-03
   1.0969140e+01   1.4250893e+01  -1.1200543e+01   2.2779010e+00  -1.0863446e+02   2.0481159e+01   2.4413985e-01   4.6949972e-03
   1.0916554e+01   1.4261588e+01  -1.1710582e+01   2.3740600e+00  -1.1053890e+02   2.0481159e+01   2.4883485e-01   4.6949972e-03
   1.0861573e+01   1.4272734e+01  -1.2229562e+01   2.4702190e+00  -1.1226755e+02   2.0481159e+01   2.5352985e-01   4.6949972e-03
   1.0804155e+01   1.4284332e+01  -1.2756658e+01   2.5663780e+00  -1.1384385e+02   2.0481159e+01   2.5822485e-01   4.6949972e-03
   1.0744262e+01   1.4296381e+01  -1.3291154e+01   2.6625369e+00  -1.1552425e+02   2.0481159e+01   2.6291984e-01   4.6949972e-03
   1.0681861e+01   1.4308882e+01  -1.3833540e+01   2.7586959e+00  -1.1763083e+02   1.9707290e+01   2.6761484e-01   4.6949972e-03
   1.0616912e+01   1.4321834e+01  -1.4385817e+01   2.8512216e+00  -1.2077039e+02   1.9108045e+01   2.7230984e-01   4.6949972e-03
   1.0549371e+01   1.4335220e+01  -1.4952833e+01   2.9409338e+00  -1.2455832e+02   1.9585150e+01   2.7700483e-01   4.6949972e-03
   1.0479167e+01   1.4349028e+01  -1.5537634e+01   3.0328860e+00  -1.2799403e+02   2.0362316e+01   2.8169983e-01   4.6949972e-03
   1.0406218e+01   1.4363267e+01  -1.6138566e+01   3.1284871e+00  -1.3007694e+02   2.0663253e+01   2.8639483e-01   4.6949972e-03
   1.0330448e+01   1.4377956e+01  -1.6749277e+01   3.2255010e+00  -1.2999419e+02   2.0481159e+01   2.9108983e-01   4.6949972e-03
   1.0251810e+01   1.4393099e+01  -1.7359599e+01   3.3216600e+00  -1.2736980e+02   2.0426675e+01   2.9578482e-01   4.6949972e-03
   1.0170306e+01   1.4408694e+01  -1.7957600e+01   3.4175631e+00  -1.2302356e+02   1.9908326e+01   3.0047982e-01   4.6949972e-03
   1.0085996e+01   1.4424740e+01  -1.8535195e+01   3.5110327e+00  -1.1835975e+02   1.8944343e+01   3.0517482e-01   4.6949972e-03
   9.9989729e+00   1.4441224e+01  -1.9090894e+01   3.5999763e+00  -1.1481944e+02   1.7660852e+01   3.0986981e-01   4.6949972e-03
   9.9093412e+00   1.4458126e+01  -1.9629971e+01   3.6828940e+00  -1.1215969e+02   1.6183978e+01   3.1456481e-01   4.6949972e-03
   9.8171785e+00   1.4475417e+01  -2.0156560e+01   3.7588777e+00  -1.0978487e+02   1.4639843e+01   3.1925981e-01   4.6949972e-03
   9.7225436e+00   1.4493065e+01  -2.0672000e+01   3.8276117e+00  -1.0761240e+02   1.3154573e+01   3.2395481e-01   4.6949972e-03
   9.6254886e+00   1.4511036e+01  -2.1177240e+01   3.8893724e+00  -1.0556788e+02   1.1777591e+01   3.2864980e-01   4.6949972e-03
   9.5260615e+00   1.4529296e+01  -2.1672881e+01   3.9446682e+00  -1.0387737e+02   8.6513729e+00   3.3334480e-01   4.6949972e-03
   9.4243074e+00   1.4547817e+01  -2.2160585e+01   3.9852863e+00  -1.0267898e+02   4.4359161e+00   3.3803980e-01   4.6949972e-03
   9.3202635e+00   1.4566528e+01  -2.2642662e+01   4.0061129e+00  -1.0193843e+02   1.0773903e+00   3.4273480e-01   4.6949972e-03
   9.2139563e+00   1.4585336e+01  -2.3121263e+01   4.0111713e+00  -1.0154852e+02  -6.4471009e-10   3.4742979e-01   4.6949972e-03
   9.1054020e+00   1.4604169e+01  -2.3598033e+01   4.0111713e+00  -1.0195980e+02   6.5492557e-10   3.5212479e-01   4.6949972e-03
   8.9946093e+00   1.4623001e+01  -2.4076734e+01   4.0111713e+00  -1.0266112e+02  -1.0215477e-11   3.5681979e-01   4.6949972e-03
   8.8815691e+00   1.4641834e+01  -2.4558727e+01   4.0111713e+00  -1.0291783e+02   6.5473639e-10   3.6151478e-01   4.6949972e-03
   8.7662659e+00   1.4660666e+01  -2.5041926e+01   4.0111713e+00  -1.0199588e+02  -1.9441566e-09   3.6620978e-01   4.6949972e-03
   8.6486942e+00   1.4679498e+01  -2.5520797e+01   4.0111713e+00  -9.9678115e+01   6.5492557e-10   3.7090478e-01   4.6949972e-03
   8.5288741e+00   1.4698331e+01  -2.5988785e+01   4.0111713e+00  -9.6524054e+01   6.3449461e-10   3.7559978e-01   4.6949972e-03
   8.4068568e+00   1.4717163e+01  -2.6441965e+01   4.0111713e+00  -9.3100235e+01  -7.7874873e-01   3.8029477e-01   4.6949972e-03
   8.2827119e+00   1.4735996e+01  -2.6879071e+01   4.0075151e+00  -8.9917285e+01  -2.9095833e+00   3.8498977e-01   4.6949972e-03
   8.1565147e+00   1.4754811e+01  -2.7301232e+01   3.9938546e+00  -8.7408477e+01  -7.1696300e+00   3.8968477e-01   4.6949972e-03
   8.0283355e+00   1.4773562e+01  -2.7711615e+01   3.9601932e+00  -8.5810551e+01  -1.2975442e+01   3.9437976e-01   4.6949972e-03
   7.8982296e+00   1.4792155e+01  -2.8114495e+01   3.8992735e+00  -8.3126355e+01  -1.8060034e+01   3.9907476e-01   4.6949972e-03
   7.7662321e+00   1.4810462e+01  -2.8504773e+01   3.8144817e+00  -7.9984568e+01  -2.0368140e+01   4.0376976e-01   4.6949972e-03
   7.6324023e+00   1.4828371e+01  -2.8880300e+01   3.7188534e+00  -7.5762973e+01  -2.0481159e+01   4.0846476e-01   4.6949972e-03
   7.4968093e+00   1.4845831e+01  -2.9236007e+01   3.6226944e+00  -6.9996213e+01  -2.0426675e+01   4.1315975e-01   4.6949972e-03
   7.3595464e+00   1.4862840e+01  -2.9564639e+01   3.5267912e+00  -6.4234764e+01  -1.9908326e+01   4.1785475e-01   4.6949972e-03
   7.2207405e+00   1.4879398e+01  -2.9866221e+01   3.4333217e+00  -5.9577692e+01  -1.8944343e+01   4.2254975e-01   4.6949972e-03
   7.0805186e+00   1.4895518e+01  -3.0145938e+01   3.3443780e+00  -5.5816894e+01  -1.7660852e+01   4.2724474e-01   4.6949972e-03
   6.9389835e+00   1.4911219e+01  -3.0407999e+01   3.2614604e+00  -5.2668143e+01  -1.6183978e+01   4.3193974e-01   4.6949972e-03
   6.7962181e+00   1.4926532e+01  -3.0655275e+01   3.1854766e+00  -4.9352584e+01  -1.4639843e+01   4.3663474e-01   4.6949972e-03
   6.6522916e+00   1.4941488e+01  -3.0886986e+01   3.1167426e+00  -4.5557684e+01  -1.3231275e+01   4.4132974e-01   4.6949972e-03
   6.5072773e+00   1.4956121e+01  -3.1100879e+01   3.0546218e+00  -4.1565483e+01  -1.4068046e+01   4.4602473e-01   4.6949972e-03
   6.3612588e+00   1.4970462e+01  -3.1296029e+01   2.9885724e+00  -3.7761880e+01  -1.6742406e+01   4.5071973e-01   4.6949972e-03
   6.2143240e+00   1.4984494e+01  -3.1473320e+01   2.9099668e+00  -3.4696642e+01  -1.9476386e+01   4.5541473e-01   4.6949972e-03
   6.0665569e+00   1.4998156e+01  -3.1636221e+01   2.8185252e+00  -3.4392038e+01  -2.0481159e+01   4.6010972e-01   4.6949972e-03
   5.9180249e+00   1.5011389e+01  -3.1797692e+01   2.7223663e+00  -3.5499934e+01  -2.0481159e+01   4.6480472e-01   4.6949972e-03
   5.7687348e+00   1.5024170e+01  -3.1964364e+01   2.6262073e+00  -3.4729239e+01  -2.0481159e+01   4.6949972e-01   4.6949972e-03
   5.6186622e+00   1.5036500e+01  -3.2127417e+01   2.5300483e+00  -3.0772970e+01  -2.0481159e+01   4.7419472e-01   4.6949972e-03
   5.4678241e+00   1.5048379e+01  -3.2271896e+01   2.4338893e+00  -2.5953987e+01  -2.0481159e+01   4.7888971e-01   4.6949972e-03
   5.3163076e+00   1.5059806e+01  -3.2393750e+01   2.3377303e+00  -2.1814255e+01  -2.0481159e+01   4.8358471e-01   4.6949972e-03
   5.1642191e+00   1.5070782e+01  -3.2496168e+01   2.2415713e+00  -1.9313783e+01  -2.0481159e+01   4.8827971e-01   4.6949972e-03
   5.0116496e+00   1.5081306e+01  -3.2586846e+01   2.1454123e+00  -1.8181044e+01  -2.0824573e+01   4.9297471e-01   4.6949972e-03
   4.8586545e+00   1.5091379e+01  -3.2672206e+01   2.0476410e+00  -1.7177896e+01  -2.3247075e+01   4.9766970e-01   4.6949972e-03
   4.7052586e+00   1.5100992e+01  -3.2752856e+01   1.9384961e+00  -1.4621047e+01  -2.6891979e+01   5.0236470e-01   4.6949972e-03
   4.5514840e+00   1.5110093e+01  -3.2821502e+01   1.8122383e+00  -9.5005162e+00  -2.9793254e+01   5.0705970e-01   4.6949972e-03
   4.3973871e+00   1.5118602e+01  -3.2866107e+01   1.6723591e+00  -2.4699878e+00  -3.0602895e+01   5.1175469e-01   4.6949972e-03
   4.2430809e+00   1.5126454e+01  -3.2877704e+01   1.5286786e+00   2.5821346e+00  -3.0903832e+01   5.1644969e-01   4.6949972e-03
   4.0887201e+00   1.5133631e+01  -3.2865581e+01   1.3835852e+00   4.4688228e+00  -3.0721739e+01   5.2114469e-01   4.6949972e-03
   3.9344163e+00   1.5140127e+01  -3.2844600e+01   1.2393467e+00   2.1521988e+00  -3.0721739e+01   5.2583969e-01   4.6949972e-03
   3.7802110e+00   1.5145945e+01  -3.2834495e+01   1.0951082e+00  -4.0476091e+00  -3.0721739e+01   5.3053468e-01   4.6949972e-03
   3.6260532e+00   1.5151087e+01  -3.2853498e+01   9.5086972e-01  -1.0942000e+01  -3.0761298e+01   5.3522968e-01   4.6949972e-03
   3.4718061e+00   1.5155551e+01  -3.2904871e+01   8.0644551e-01  -1.6760893e+01  -3.2873684e+01   5.3992468e-01   4.6949972e-03
   3.3173178e+00   1.5159338e+01  -3.2983563e+01   6.5210366e-01  -2.1675281e+01  -3.6673275e+01   5.4461967e-01   4.6949972e-03
   3.1624601e+00   1.5162399e+01  -3.3085329e+01   4.7992274e-01  -2.5710317e+01  -4.0025014e+01   5.4931467e-01   4.6949972e-03
   3.0071245e+00   1.5164652e+01  -3.3206039e+01   2.9200541e-01  -2.9036598e+01  -4.0962319e+01   5.5400967e-01   4.6949972e-03
   2.8512223e+00   1.5166023e+01  -3.3342365e+01   9.9687442e-02  -3.1737907e+01  -4.0885617e+01   5.5870467e-01   4.6949972e-03
   2.6946800e+00   1.5166491e+01  -3.3491375e+01  -9.2270415e-02  -3.3444181e+01  -3.8748566e+01   5.6339966e-01   4.6949972e-03
   2.5374381e+00   1.5166058e+01  -3.3648395e+01  -2.7419482e-01  -3.3764974e+01  -3.5085038e+01   5.6809466e-01   4.6949972e-03
   2.3794589e+00   1.5164771e+01  -3.3806922e+01  -4.3891898e-01  -3.2296276e+01  -3.1799129e+01   5.7278966e-01   4.6949972e-03
   2.2207355e+00   1.5162710e+01  -3.3958553e+01  -5.8821580e-01  -2.7012611e+01  -3.0721739e+01   5.7748465e-01   4.6949972e-03
   2.0613002e+00   1.5159948e+01  -3.4085377e+01  -7.3245428e-01  -1.9053370e+01  -3.0721739e+01   5.8217965e-01   4.6949972e-03
   1.9012695e+00   1.5156510e+01  -3.4174832e+01  -8.7669276e-01  -1.1883274e+01  -3.0721739e+01   5.8687465e-01   4.6949972e-03
   1.7408187e+00   1.5152394e+01  -3.4230624e+01  -1.0209312e+00  -8.0534601e+00  -3.0721739e+01   5.9156965e-01   4.6949972e-03
   1.5801061e+00   1.5147600e+01  -3.4268435e+01  -1.1651697e+00  -6.3233356e+00  -3.0721739e+01   5.9626464e-01   4.6949972e-03
   1.4192158e+00   1.5142130e+01  -3.4298123e+01  -1.3094082e+00  -6.2412674e+00  -3.0721739e+01   6.0095964e-01   4.6949972e-03
   1.2581863e+00   1.5135982e+01  -3.4327426e+01  -1.4536467e+00  -6.8759010e+00  -3.0721739e+01   6.0565464e-01   4.6949972e-03
   1.0970191e+00   1.5129157e+01  -3.4359708e+01  -1.5978852e+00  -7.4031849e+00  -3.0378326e+01   6.1034963e-01   4.6949972e-03
   9.3570035e-01   1.5121655e+01  -3.4394466e+01  -1.7405113e+00  -7.8509121e+00  -2.7177075e+01   6.1504463e-01   4.6949972e-03
   7.7421843e-01   1.5113484e+01  -3.4431326e+01  -1.8681076e+00  -8.4025690e+00  -2.1406216e+01   6.1973963e-01   4.6949972e-03
   6.1256345e-01   1.5104713e+01  -3.4470776e+01  -1.9686097e+00  -8.2101726e+00  -1.5771604e+01   6.2443463e-01   4.6949972e-03
   4.5072325e-01   1.5095470e+01  -3.4509323e+01  -2.0426574e+00  -8.5493338e+00  -1.2366592e+01   6.2912962e-01   4.6949972e-03
   2.8870208e-01   1.5085880e+01  -3.4549462e+01  -2.1007185e+00  -7.5154294e+00  -1.0353599e+01   6.3382462e-01   4.6949972e-03
   1.2649245e-01   1.5076017e+01  -3.4584747e+01  -2.1493286e+00  -4.1793181e+00  -1.1061477e+01   6.3851962e-01   4.6949972e-03
  -3.5882838e-02   1.5065926e+01  -3.4604369e+01  -2.2012622e+00   1.2395540e-01  -1.3162112e+01   6.4321462e-01   4.6949972e-03
  -1.9835025e-01   1.5055591e+01  -3.4603787e+01  -2.2630583e+00   5.4563731e+00  -1.5941909e+01   6.4790961e-01   4.6949972e-03
  -3.6081494e-01   1.5044966e+01  -3.4578169e+01  -2.3379055e+00   1.0283499e+01  -1.8760633e+01   6.5260461e-01   4.6949972e-03
  -5.2315934e-01   1.5033989e+01  -3.4529888e+01  -2.4259866e+00   1.4233872e+01  -1.9081623e+01   6.5729961e-01   4.6949972e-03
  -6.8527707e-01   1.5022599e+01  -3.4463060e+01  -2.5155748e+00   1.7923287e+01  -1.8042932e+01   6.6199460e-01   4.6949972e-03
  -8.4708104e-01   1.5010789e+01  -3.4378910e+01  -2.6002863e+00   2.0584664e+01  -1.7594689e+01   6.6668960e-01   4.6949972e-03
  -1.0084899e+00   1.4998581e+01  -3.4282266e+01  -2.6828933e+00   2.1862053e+01  -1.9079258e+01   6.7138460e-01   4.6949972e-03
  -1.1694451e+00   1.4985984e+01  -3.4179623e+01  -2.7724704e+00   2.2234433e+01  -2.0395292e+01   6.7607960e-01   4.6949972e-03
  -1.3299183e+00   1.4972968e+01  -3.4075233e+01  -2.8682262e+00   2.2273102e+01  -2.0481159e+01   6.8077459e-01   4.6949972e-03
  -1.4899014e+00   1.4959501e+01  -3.3970660e+01  -2.9643852e+00   2.2647068e+01  -2.0481159e+01   6.8546959e-01   4.6949972e-03
  -1.6493936e+00   1.4945584e+01  -3.3864333e+01  -3.0605442e+00   2.5584618e+01  -2.0481159e+01   6.9016459e-01   4.6949972e-03
  -1.8083865e+00   1.4931214e+01  -3.3744213e+01  -3.1567032e+00   2.9634515e+01  -2.0481159e+01   6.9485958e-01   4.6949972e-03
  -1.9668155e+00   1.4916394e+01  -3.3605079e+01  -3.2528621e+00   3.1738341e+01  -2.0481159e+01   6.9955458e-01   4.6949972e-03
  -2.1245913e+00   1.4901121e+01  -3.3456067e+01  -3.3490211e+00   3.0894135e+01  -2.1149280e+01   7.0424958e-01   4.6949972e-03
  -2.2816674e+00   1.4885398e+01  -3.3311020e+01  -3.4483169e+00   2.9528038e+01  -2.2969522e+01   7.0894458e-01   4.6949972e-03
  -2.4380626e+00   1.4869208e+01  -3.3172386e+01  -3.5561588e+00   2.8604188e+01  -2.5390274e+01   7.1363957e-01   4.6949972e-03
  -2.5938068e+00   1.4852512e+01  -3.3038089e+01  -3.6753660e+00   2.9001281e+01  -2.7857161e+01   7.1833457e-01   4.6949972e-03
  -2.7489205e+00   1.4835256e+01  -3.2901928e+01  -3.8061553e+00   3.0802937e+01  -2.9472398e+01   7.2302957e-01   4.6949972e-03
  -2.9033950e+00   1.4817386e+01  -3.2757308e+01  -3.9445282e+00   3.3191827e+01  -2.7172066e+01   7.2772456e-01   4.6949972e-03
  -3.0571905e+00   1.4798866e+01  -3.2601473e+01  -4.0721009e+00   3.5261219e+01  -2.2937805e+01   7.3241956e-01   4.6949972e-03
  -3.2102543e+00   1.4779748e+01  -3.2435921e+01  -4.1797939e+00   3.6071236e+01  -2.0513635e+01   7.3711456e-01   4.6949972e-03
  -3.3625409e+00   1.4760124e+01  -3.2266567e+01  -4.2761053e+00   3.4835262e+01  -2.0481159e+01   7.4180956e-01   4.6949972e-03
  -3.5140323e+00   1.4740048e+01  -3.2103016e+01  -4.3722643e+00   3.3883662e+01  -2.0481159e+01   7.4650455e-01   4.6949972e-03
  -3.6647559e+00   1.4719520e+01  -3.1943932e+01  -4.4684233e+00   3.3033151e+01  -2.0481159e+01   7.5119955e-01   4.6949972e-03
  -3.8147325e+00   1.4698541e+01  -3.1788841e+01  -4.5645823e+00   3.3119113e+01  -1.9660262e+01   7.5589455e-01   4.6949972e-03
  -3.9639811e+00   1.4677110e+01  -3.1633347e+01  -4.6568872e+00   3.5562867e+01  -1.8244745e+01   7.6058955e-01   4.6949972e-03
  -4.1124995e+00   1.4655246e+01  -3.1466380e+01  -4.7425462e+00   3.8603141e+01  -1.7411812e+01   7.6528454e-01   4.6949972e-03
  -4.2602341e+00   1.4632980e+01  -3.1285138e+01  -4.8242946e+00   4.2129148e+01  -1.5128629e+01   7.6997954e-01   4.6949972e-03
  -4.4071177e+00   1.4610329e+01  -3.1087342e+01  -4.8953235e+00   4.6269014e+01  -1.1675297e+01   7.7467454e-01   4.6949972e-03
  -4.5530727e+00   1.4587346e+01  -3.0870109e+01  -4.9501390e+00   5.0301995e+01  -7.8288944e+00   7.7936953e-01   4.6949972e-03
  -4.6980078e+00   1.4564105e+01  -3.0633941e+01  -4.9868956e+00   5.4253922e+01  -5.7811992e+00   7.8406453e-01   4.6949972e-03
  -4.8418341e+00   1.4540692e+01  -3.0379219e+01  -5.0140383e+00   5.8010774e+01  -5.0243428e+00   7.8875953e-01   4.6949972e-03
  -4.9844644e+00   1.4517151e+01  -3.0106859e+01  -5.0376276e+00   6.1209116e+01  -5.3132794e+00   7.9345453e-01   4.6949972e-03
  -5.1258160e+00   1.4493499e+01  -2.9819482e+01  -5.0625734e+00   6.3425599e+01  -6.8403769e+00   7.9814952e-01   4.6949972e-03
  -5.2658184e+00   1.4469730e+01  -2.9521699e+01  -5.0946890e+00   6.4127595e+01  -8.5293765e+00   8.0284452e-01   4.6949972e-03
  -5.4044227e+00   1.4445811e+01  -2.9220620e+01  -5.1347344e+00   6.1068373e+01  -1.0364277e+01   8.0753952e-01   4.6949972e-03
  -5.5416134e+00   1.4421703e+01  -2.8933904e+01  -5.1833946e+00   5.5728906e+01  -1.2785313e+01   8.1223451e-01   4.6949972e-03
  -5.6774580e+00   1.4397367e+01  -2.8672257e+01  -5.2434216e+00   5.1035831e+01  -1.5645663e+01   8.1692951e-01   4.6949972e-03
  -5.8120742e+00   1.4372749e+01  -2.8432644e+01  -5.3168780e+00   4.8737363e+01  -1.7627646e+01   8.2162451e-01   4.6949972e-03
  -5.9455654e+00   1.4347787e+01  -2.8203823e+01  -5.3996397e+00   4.6977372e+01  -1.7597698e+01   8.2631951e-01   4.6949972e-03
  -6.0779823e+00   1.4322435e+01  -2.7983264e+01  -5.4822609e+00   4.5309071e+01  -1.5572045e+01   8.3101450e-01   4.6949972e-03
  -6.2093636e+00   1.4296696e+01  -2.7770538e+01  -5.5553716e+00   4.3382290e+01  -1.3105157e+01   8.3570950e-01   4.6949972e-03
  -6.3397462e+00   1.4270614e+01  -2.7566858e+01  -5.6169002e+00   4.1128597e+01  -1.1489920e+01   8.4040450e-01   4.6949972e-03
  -6.4691725e+00   1.4244242e+01  -2.7373760e+01  -5.6708454e+00   3.9412177e+01  -1.3790253e+01   8.4509949e-01   4.6949972e-03
  -6.5976922e+00   1.4217618e+01  -2.7188719e+01  -5.7355906e+00   3.9360299e+01  -1.8024513e+01   8.4979449e-01   4.6949972e-03
  -6.7253432e+00   1.4190689e+01  -2.7003923e+01  -5.8202156e+00   4.0636269e+01  -2.0448684e+01   8.5448949e-01   4.6949972e-03
  -6.8521265e+00   1.4163363e+01  -2.6813136e+01  -5.9162221e+00   4.2524194e+01  -2.0645664e+01   8.5918449e-01   4.6949972e-03
