-3.914848566055297852e-01 -5.805909261107444763e-02 2.693014144897460938e-01 1.688592433929443359e-01
-3.834058046340942383e-01 -5.299331620335578918e-02 2.829119265079498291e-01 1.562633663415908813e-01
-3.749184608459472656e-01 -4.830541461706161499e-02 2.955097854137420654e-01 1.447235941886901855e-01
-3.660531640052795410e-01 -4.396370798349380493e-02 3.069808185100555420e-01 1.343931704759597778e-01
-3.568437397480010986e-01 -3.993191197514533997e-02 3.172086179256439209e-01 1.254143714904785156e-01
-3.473274707794189453e-01 -3.616948053240776062e-02 3.260816931724548340e-01 1.179119274020195007e-01
-3.375450372695922852e-01 -3.263212367892265320e-02 3.334999978542327881e-01 1.119946762919425964e-01
-3.275400400161743164e-01 -2.927228249609470367e-02 3.393839299678802490e-01 1.077494323253631592e-01
-3.173584938049316406e-01 -2.603979967534542084e-02 3.436714410781860352e-01 1.052349060773849487e-01
-3.070483505725860596e-01 -2.288275212049484253e-02 3.463251292705535889e-01 1.044851243495941162e-01
-2.966586053371429443e-01 -1.974819973111152649e-02 3.473315238952636719e-01 1.054991632699966431e-01
-2.862386703491210938e-01 -1.658322475850582123e-02 3.466916978359222412e-01 1.082519814372062683e-01
-2.758378982543945312e-01 -1.333566475659608841e-02 3.444217443466186523e-01 1.126951798796653748e-01
-2.655052542686462402e-01 -9.954809211194515228e-03 3.405514061450958252e-01 1.187557131052017212e-01
-2.552887201309204102e-01 -6.392138078808784485e-03 3.351306915283203125e-01 1.263474673032760620e-01
-2.452348023653030396e-01 -2.601713873445987701e-03 3.282332420349121094e-01 1.353713423013687134e-01
-2.353878021240234375e-01 1.459426479414105415e-03 3.199582695960998535e-01 1.457164287567138672e-01
-2.257890552282333374e-01 5.830919370055198669e-03 3.104217648506164551e-01 1.572525203227996826e-01
-2.164763957262039185e-01 1.054849475622177124e-02 2.997606396675109863e-01 1.698336452245712280e-01
-2.074835747480392456e-01 1.564350351691246033e-02 2.881263792514801025e-01 1.833051890134811401e-01
-1.988397836685180664e-01 2.114265970885753632e-02 2.756756246089935303e-01 1.975068747997283936e-01
-1.905695199966430664e-01 2.706786617636680603e-02 2.625618577003479004e-01 2.122619301080703735e-01
-1.826926618814468384e-01 3.343572467565536499e-02 2.489453852176666260e-01 2.273909300565719604e-01
-1.752243041992187500e-01 4.025745019316673279e-02 2.349879145622253418e-01 2.427236586809158325e-01
-1.681746691465377808e-01 4.753915965557098389e-02 2.208553403615951538e-01 2.580984532833099365e-01
-1.615490019321441650e-01 5.528211593627929688e-02 2.067216336727142334e-01 2.733585536479949951e-01
-1.553473621606826782e-01 6.348287314176559448e-02 1.927608251571655273e-01 2.883413136005401611e-01
-1.495645344257354736e-01 7.213310897350311279e-02 1.791460067033767700e-01 3.028875291347503662e-01
-1.441901475191116333e-01 8.121974021196365356e-02 1.660382151603698730e-01 3.168418705463409424e-01
-1.392090022563934326e-01 9.072499722242355347e-02 1.536003351211547852e-01 3.300523459911346436e-01
-1.346009969711303711e-01 1.006265655159950256e-01 1.419858038425445557e-01 3.423711657524108887e-01
-1.303414255380630493e-01 1.108976975083351135e-01 1.313234120607376099e-01 3.536615371704101562e-01
-1.264017224311828613e-01 1.215075477957725525e-01 1.217273026704788208e-01 3.638091087341308594e-01
-1.227499023079872131e-01 1.324218213558197021e-01 1.133012548089027405e-01 3.727191090583801270e-01
-1.193508654832839966e-01 1.436033844947814941e-01 1.061277315020561218e-01 3.803180754184722900e-01
-1.161670312285423279e-01 1.550129354000091553e-01 1.002682819962501526e-01 3.865508437156677246e-01
-1.131589785218238831e-01 1.666094660758972168e-01 9.576278179883956909e-02 3.913802504539489746e-01
-1.102861016988754272e-01 1.783508658409118652e-01 9.262805432081222534e-02 3.947793841361999512e-01
-1.075072586536407471e-01 1.901942491531372070e-01 9.087083488702774048e-02 3.967413008213043213e-01
-1.047811284661293030e-01 2.020964920520782471e-01 9.048461169004440308e-02 3.972770571708679199e-01
-1.020665913820266724e-01 2.140147984027862549e-01 9.145051985979080200e-02 3.964143395423889160e-01
-9.932307898998260498e-02 2.259072363376617432e-01 9.373358637094497681e-02 3.941907584667205811e-01
-9.651107341051101685e-02 2.377329468727111816e-01 9.728613495826721191e-02 3.906605839729309082e-01
-9.359248727560043335e-02 2.494527697563171387e-01 1.020629778504371643e-01 3.858940601348876953e-01
-9.053059667348861694e-02 2.610296010971069336e-01 1.080115586519241333e-01 3.799632191658020020e-01
-8.729024976491928101e-02 2.724284827709197998e-01 1.150756776332855225e-01 3.729400932788848877e-01
-8.383797854185104370e-02 2.836166918277740479e-01 1.231988593935966492e-01 3.648935258388519287e-01
-8.014201372861862183e-02 2.945635020732879639e-01 1.323244273662567139e-01 3.558942079544067383e-01
-7.617228478193283081e-02 3.052403330802917480e-01 1.423900723457336426e-01 3.460085391998291016e-01
-7.190057635307312012e-02 3.156205713748931885e-01 1.533279120922088623e-01 3.353034853935241699e-01
-6.730074435472488403e-02 3.256796896457672119e-01 1.650566607713699341e-01 3.238390088081359863e-01
-6.234904006123542786e-02 3.353948593139648438e-01 1.774750202894210815e-01 3.116703033447265625e-01
-5.702479183673858643e-02 3.447449803352355957e-01 1.904715448617935181e-01 2.988500297069549561e-01
-5.131064355373382568e-02 3.537104725837707520e-01 2.039258927106857300e-01 2.854313552379608154e-01
-4.519286751747131348e-02 3.622733950614929199e-01 2.177116274833679199e-01 2.714710831642150879e-01
-3.866152092814445496e-02 3.704175353050231934e-01 2.316899299621582031e-01 2.570157349109649658e-01
-3.171082213521003723e-02 3.781280219554901123e-01 2.457147538661956787e-01 2.421054542064666748e-01
-2.433937974274158478e-02 3.853911757469177246e-01 2.596339583396911621e-01 2.267780900001525879e-01
-1.655036024749279022e-02 3.921945095062255859e-01 2.732934951782226562e-01 2.110806405544281006e-01
-8.351556025445461273e-03 3.985269367694854736e-01 2.865316271781921387e-01 1.950596719980239868e-01
2.443935081828385592e-04 4.043787419795989990e-01 2.991837859153747559e-01 1.787481307983398438e-01
9.219907224178314209e-03 4.097411632537841797e-01 3.110923469066619873e-01 1.621722429990768433e-01
1.855267770588397980e-02 4.146063327789306641e-01 3.221140205860137939e-01 1.453606635332107544e-01
2.821609936654567719e-02 4.189671576023101807e-01 3.321185410022735596e-01 1.283447146415710449e-01
3.817965462803840637e-02 4.228174984455108643e-01 3.409856557846069336e-01 1.111422255635261536e-01
4.840922355651855469e-02 4.261517524719238281e-01 3.486022055149078369e-01 9.375888109207153320e-02
5.886729061603546143e-02 4.289645254611968994e-01 3.548615872859954834e-01 7.619300484657287598e-02
6.951313465833663940e-02 4.312503337860107422e-01 3.596686720848083496e-01 5.844840034842491150e-02
8.030319958925247192e-02 4.330037832260131836e-01 3.629348278045654297e-01 4.052954167127609253e-02
9.119123965501785278e-02 4.342196583747863770e-01 3.645815849304199219e-01 2.244547195732593536e-02
1.021286919713020325e-01 4.348930120468139648e-01 3.645274043083190918e-01 4.210786428302526474e-03
1.130645126104354858e-01 4.350193440914154053e-01 3.627044856548309326e-01 -1.415470149368047714e-02
1.239456459879875183e-01 4.345947206020355225e-01 3.590706884860992432e-01 -3.261921927332878113e-02
1.347177624702453613e-01 4.336161315441131592e-01 3.535954058170318604e-01 -5.114391446113586426e-02
1.453256309032440186e-01 4.320818185806274414e-01 3.462569415569305420e-01 -6.968133896589279175e-02
1.557133346796035767e-01 4.299913644790649414e-01 3.370548188686370850e-01 -8.818585425615310669e-02
1.658249795436859131e-01 4.273458123207092285e-01 3.260178267955780029e-01 -1.066073998808860779e-01
1.756055206060409546e-01 4.241475760936737061e-01 3.132071495056152344e-01 -1.248866170644760132e-01
1.850017309188842773e-01 4.204009771347045898e-01 2.987131774425506592e-01 -1.429557204246520996e-01
1.939631253480911255e-01 4.161123037338256836e-01 2.826551198959350586e-01 -1.607533842325210571e-01
2.024427801370620728e-01 4.112896919250488281e-01 2.651762962341308594e-01 -1.782254278659820557e-01
2.103980630636215210e-01 4.059429466724395752e-01 2.464385181665420532e-01 -1.953224837779998779e-01
2.177912294864654541e-01 4.000832736492156982e-01 2.266328334808349609e-01 -2.119999676942825317e-01
2.245902121067047119e-01 3.937232792377471924e-01 2.059728950262069702e-01 -2.282263636589050293e-01
2.307693958282470703e-01 3.868764638900756836e-01 1.846758276224136353e-01 -2.439828068017959595e-01
2.363096773624420166e-01 3.795569837093353271e-01 1.629694402217864990e-01 -2.592492997646331787e-01
2.411987483501434326e-01 3.717795014381408691e-01 1.410935372114181519e-01 -2.740058600902557373e-01
2.454315572977066040e-01 3.635593354701995850e-01 1.192917451262474060e-01 -2.882238626480102539e-01
2.490103095769882202e-01 3.549126088619232178e-01 9.780239313840866089e-02 -3.018748760223388672e-01
2.519443929195404053e-01 3.458563685417175293e-01 7.684922218322753906e-02 -3.149246275424957275e-01
2.542498707771301270e-01 3.364086449146270752e-01 5.664587393403053284e-02 -3.273359835147857666e-01
2.559492290019989014e-01 3.265885710716247559e-01 3.739458695054054260e-02 -3.390611410140991211e-01
2.570710778236389160e-01 3.164167106151580811e-01 1.929543353617191315e-02 -3.500402569770812988e-01
2.576499283313751221e-01 3.059155046939849854e-01 2.539623994380235672e-03 -3.602060377597808838e-01
2.577261328697204590e-01 2.951093316078186035e-01 -1.269416045397520065e-02 -3.694868683815002441e-01
2.573452889919281006e-01 2.840247154235839844e-01 -2.624580822885036469e-02 -3.778103590011596680e-01
2.565579414367675781e-01 2.726904153823852539e-01 -3.796542808413505554e-02 -3.850953876972198486e-01
2.554189562797546387e-01 2.611375451087951660e-01 -4.771969467401504517e-02 -3.912598490715026855e-01
2.539873719215393066e-01 2.493997663259506226e-01 -5.539730936288833618e-02 -3.962284326553344727e-01
2.523254454135894775e-01 2.375129014253616333e-01 -6.091075390577316284e-02 -3.999433517456054688e-01
2.504981458187103271e-01 2.255146056413650513e-01 -6.419110298156738281e-02 -4.023622274398803711e-01
2.485723942518234253e-01 2.134437412023544312e-01 -6.518728286027908325e-02 -4.034469425678253174e-01
2.466167807579040527e-01 2.013403326272964478e-01 -6.387244164943695068e-02 -4.031723737716674805e-01
2.447006106376647949e-01 1.892451643943786621e-01 -6.024821102619171143e-02 -4.015356898307800293e-01
2.428931593894958496e-01 1.771990954875946045e-01 -5.435564741492271423e-02 -3.985579907894134521e-01
2.412624955177307129e-01 1.652423441410064697e-01 -4.626139625906944275e-02 -3.942710161209106445e-01
2.398746460676193237e-01 1.534142196178436279e-01 -3.605625405907630920e-02 -3.887128233909606934e-01
2.387929558753967285e-01 1.417528390884399414e-01 -2.385332249104976654e-02 -3.819269537925720215e-01
2.380773574113845825e-01 1.302950233221054077e-01 -9.790626354515552521e-03 -3.739739954471588135e-01
2.377836406230926514e-01 1.190758049488067627e-01 5.969970487058162689e-03 -3.649317920207977295e-01
2.379627376794815063e-01 1.081278547644615173e-01 2.324848249554634094e-02 -3.548944592475891113e-01
2.386602014303207397e-01 9.748101979494094849e-02 4.185265302658081055e-02 -3.439724445343017578e-01
2.399157732725143433e-01 8.716184645891189575e-02 6.156962737441062927e-02 -3.322933614253997803e-01
2.417628616094589233e-01 7.719304412603378296e-02 8.216103166341781616e-02 -3.200094103813171387e-01
2.442276924848556519e-01 6.759276241064071655e-02 1.033730804920196533e-01 -3.072901368141174316e-01
2.473288923501968384e-01 5.837405845522880554e-02 1.249468997120857239e-01 -2.943222522735595703e-01
2.510772943496704102e-01 4.954439401626586914e-02 1.466208100318908691e-01 -2.812945842742919922e-01
2.554759085178375244e-01 4.110555350780487061e-02 1.681232005357742310e-01 -2.684058845043182373e-01
2.605196237564086914e-01 3.305337950587272644e-02 1.891714632511138916e-01 -2.558709383010864258e-01
2.661947607994079590e-01 2.537725120782852173e-02 2.094816416501998901e-01 -2.439140528440475464e-01
2.724792063236236572e-01 1.805982924997806549e-02 2.287657111883163452e-01 -2.327596396207809448e-01
2.793421745300292969e-01 1.107704080641269684e-02 2.467443794012069702e-01 -2.226203382015228271e-01
2.867445051670074463e-01 4.398430231958627701e-03 2.631561458110809326e-01 -2.136919200420379639e-01
2.946391999721527100e-01 -2.012327546253800392e-03 2.777509093284606934e-01 -2.061420828104019165e-01
3.029717206954956055e-01 -8.196590468287467957e-03 2.902939915657043457e-01 -2.001044899225234985e-01
3.116805553436279297e-01 -1.419972535222768784e-02 3.005812168121337891e-01 -1.956723183393478394e-01
3.206979930400848389e-01 -2.006989531219005585e-02 3.084428608417510986e-01 -1.929037719964981079e-01
3.299512565135955811e-01 -2.585700713098049164e-02 3.137315809726715088e-01 -1.918124556541442871e-01
3.393632173538208008e-01 -3.161138296127319336e-02 3.163209557533264160e-01 -1.923746168613433838e-01
3.488528430461883545e-01 -3.738262131810188293e-02 3.161160051822662354e-01 -1.945355236530303955e-01
3.583363294601440430e-01 -4.321868717670440674e-02 3.130674362182617188e-01 -1.982081979513168335e-01
3.677283525466918945e-01 -4.916493222117424011e-02 3.071641027927398682e-01 -2.032728940248489380e-01
3.769432604312896729e-01 -5.526311695575714111e-02 2.984336316585540771e-01 -2.095807045698165894e-01
3.858962655067443848e-01 -6.155053898692131042e-02 2.869364321231842041e-01 -2.169600576162338257e-01
3.945043683052062988e-01 -6.805934011936187744e-02 2.727683782577514648e-01 -2.252263873815536499e-01
4.026874303817749023e-01 -7.481613010168075562e-02 2.560567855834960938e-01 -2.341788411140441895e-01
4.103691279888153076e-01 -8.184149861335754395e-02 2.369650602340698242e-01 -2.435990720987319946e-01
4.174780845642089844e-01 -8.914946764707565308e-02 2.156801968812942505e-01 -2.532649934291839600e-01
4.239484965801239014e-01 -9.674742072820663452e-02 1.924135386943817139e-01 -2.629537880420684814e-01
4.297208786010742188e-01 -1.046360358595848083e-01 1.674039214849472046e-01 -2.724452912807464600e-01
4.347430169582366943e-01 -1.128093898296356201e-01 1.409189552068710327e-01 -2.815302908420562744e-01
4.389705657958984375e-01 -1.212553009390830994e-01 1.132478117942810059e-01 -2.900089621543884277e-01
4.423680007457733154e-01 -1.299555748701095581e-01 8.468890935182571411e-02 -2.977083921432495117e-01
4.449086785316467285e-01 -1.388868242502212524e-01 5.555228516459465027e-02 -3.044724762439727783e-01
4.465752542018890381e-01 -1.480209976434707642e-01 2.616124227643013000e-02 -3.101522624492645264e-01
4.473600983619689941e-01 -1.573255658149719238e-01 -3.148243296891450882e-03 -3.146252036094665527e-01
4.472656250000000000e-01 -1.667643189430236816e-01 -3.204916417598724365e-02 -3.177939653396606445e-01
4.463041722774505615e-01 -1.762981414794921875e-01 -6.022774055600166321e-02 -3.195923864841461182e-01
4.444973170757293701e-01 -1.858859062194824219e-01 -8.738494664430618286e-02 -3.199872672557830811e-01
4.418757855892181396e-01 -1.954855322837829590e-01 -1.132347509264945984e-01 -3.189899921417236328e-01
4.384787380695343018e-01 -2.050552219152450562e-01 -1.377229094505310059e-01 -3.166134655475616455e-01
4.343470633029937744e-01 -2.145536392927169800e-01 -1.603051424026489258e-01 -3.130011558532714844e-01
4.295378923416137695e-01 -2.239436656236648560e-01 -1.808460056781768799e-01 -3.082406222820281982e-01
4.241125285625457764e-01 -2.331908792257308960e-01 -1.992471963167190552e-01 -3.024386167526245117e-01
4.181351065635681152e-01 -2.422640472650527954e-01 -2.154439240694046021e-01 -2.957115769386291504e-01
4.116717875003814697e-01 -2.511353790760040283e-01 -2.294015884399414062e-01 -2.881863415241241455e-01
4.047897458076477051e-01 -2.597809731960296631e-01 -2.411190271377563477e-01 -2.799981236457824707e-01
3.975561559200286865e-01 -2.681809365749359131e-01 -2.506299018859863281e-01 -2.712919712066650391e-01
3.900372684001922607e-01 -2.763196825981140137e-01 -2.579940557479858398e-01 -2.622132301330566406e-01
3.822974562644958496e-01 -2.841860949993133545e-01 -2.632920444011688232e-01 -2.529018819332122803e-01
3.743986785411834717e-01 -2.917731404304504395e-01 -2.666229009628295898e-01 -2.434876114130020142e-01
3.664000034332275391e-01 -2.990777790546417236e-01 -2.680974304676055908e-01 -2.340838164091110229e-01
3.583570718765258789e-01 -3.061002790927886963e-01 -2.678388357162475586e-01 -2.247889935970306396e-01
3.503219187259674072e-01 -3.128439486026763916e-01 -2.659823298454284668e-01 -2.156859189271926880e-01
3.423424363136291504e-01 -3.193145394325256348e-01 -2.626695632934570312e-01 -2.068439722061157227e-01
3.344623446464538574e-01 -3.255198597908020020e-01 -2.593825161457061768e-01 -1.956190019845962524e-01
3.266808688640594482e-01 -3.313884139060974121e-01 -2.562725543975830078e-01 -1.885962188243865967e-01
3.189927041530609131e-01 -3.370462954044342041e-01 -2.520406544208526611e-01 -1.817881017923355103e-01
3.114314675331115723e-01 -3.424999415874481201e-01 -2.466868013143539429e-01 -1.751946359872817993e-01
3.040308654308319092e-01 -3.477557897567749023e-01 -2.402110248804092407e-01 -1.688158363103866577e-01
2.968245446681976318e-01 -3.528202772140502930e-01 -2.326133251190185547e-01 -1.626516878604888916e-01
2.898461520671844482e-01 -3.576998114585876465e-01 -2.238936871290206909e-01 -1.567021906375885010e-01
2.831293344497680664e-01 -3.624008893966674805e-01 -2.140520960092544556e-01 -1.509673446416854858e-01
2.767077684402465820e-01 -3.669298887252807617e-01 -2.030885964632034302e-01 -1.454471647739410400e-01
2.706151008605957031e-01 -3.712933063507080078e-01 -1.910031437873840332e-01 -1.401416361331939697e-01
2.648850083351135254e-01 -3.754975497722625732e-01 -1.777957677841186523e-01 -1.350507587194442749e-01
2.595511376857757568e-01 -3.795490860939025879e-01 -1.634664535522460938e-01 -1.301745474338531494e-01
2.546471655368804932e-01 -3.834543228149414062e-01 -1.480152010917663574e-01 -1.255129873752593994e-01
2.502067089080810547e-01 -3.872197270393371582e-01 -1.314420104026794434e-01 -1.210660859942436218e-01
2.462634444236755371e-01 -3.908517062664031982e-01 -1.137468963861465454e-01 -1.168338358402252197e-01
2.428510338068008423e-01 -3.943566977977752686e-01 -9.492984414100646973e-02 -1.128162443637847900e-01
2.400031387805938721e-01 -3.977411985397338867e-01 -7.499085366725921631e-02 -1.090133115649223328e-01
2.377534061670303345e-01 -4.010115861892700195e-01 -5.392992869019508362e-02 -1.054250299930572510e-01
2.361355125904083252e-01 -4.041743576526641846e-01 -3.174706920981407166e-02 -1.020514070987701416e-01
2.351831048727035522e-01 -4.072358906269073486e-01 -8.442277088761329651e-03 -9.889244288206100464e-02
2.349298298358917236e-01 -4.102026522159576416e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.750779926776885986e-01 -4.786795675754547119e-01 -2.465687543153762817e-01 9.008275717496871948e-02
-3.824750781059265137e-01 -4.759770929813385010e-01 -2.453089356422424316e-01 1.170574352145195007e-01
-3.898343443870544434e-01 -4.724653661251068115e-01 -2.433361262083053589e-01 1.429228037595748901e-01
-3.971344232559204102e-01 -4.681776762008666992e-01 -2.406503409147262573e-01 1.676788628101348877e-01
-4.043539166450500488e-01 -4.631473124027252197e-01 -2.372515648603439331e-01 1.913255900144577026e-01
-4.114714860916137695e-01 -4.574075341224670410e-01 -2.331398129463195801e-01 2.138630300760269165e-01
-4.184656739234924316e-01 -4.509916603565216064e-01 -2.283150702714920044e-01 2.352911531925201416e-01
-4.253151118755340576e-01 -4.439329206943511963e-01 -2.227773368358612061e-01 2.556099593639373779e-01
-4.319984316825866699e-01 -4.362646043300628662e-01 -2.165266275405883789e-01 2.748194336891174316e-01
-4.384942352771759033e-01 -4.280200302600860596e-01 -2.095629423856735229e-01 2.929196357727050781e-01
-4.447811245918273926e-01 -4.192324578762054443e-01 -2.018862664699554443e-01 3.099105060100555420e-01
-4.508377015590667725e-01 -4.099351167678833008e-01 -1.934965997934341431e-01 3.257920742034912109e-01
-4.566426277160644531e-01 -4.001613557338714600e-01 -1.843939572572708130e-01 3.405643105506896973e-01
-4.621744453907012939e-01 -3.899444341659545898e-01 -1.745783239603042603e-01 3.542272448539733887e-01
-4.674117863178253174e-01 -3.793176114559173584e-01 -1.640497148036956787e-01 3.667808771133422852e-01
-4.723332822322845459e-01 -3.683142066001892090e-01 -1.528081148862838745e-01 3.782251775264739990e-01
-4.769175052642822266e-01 -3.569674491882324219e-01 -1.408535391092300415e-01 3.885601758956909180e-01
-4.811431169509887695e-01 -3.453106284141540527e-01 -1.281859725713729858e-01 3.977858722209930420e-01
-4.849886894226074219e-01 -3.333770632743835449e-01 -1.148054227232933044e-01 4.059022665023803711e-01
-4.884328544139862061e-01 -3.211999833583831787e-01 -1.007118895649909973e-01 4.129093289375305176e-01
-4.914542138576507568e-01 -3.088127076625823975e-01 -8.463686704635620117e-02 4.174606502056121826e-01
-4.939933419227600098e-01 -2.962888777256011963e-01 -6.640319526195526123e-02 4.233714938163757324e-01
-4.959854185581207275e-01 -2.835877537727355957e-01 -4.755657538771629333e-02 4.279132187366485596e-01
-4.974121153354644775e-01 -2.707503437995910645e-01 -2.821368910372257233e-02 4.310157299041748047e-01
-4.982585310935974121e-01 -2.578198909759521484e-01 -8.491929620504379272e-03 4.326185584068298340e-01
-4.985132813453674316e-01 -2.448413223028182983e-01 1.149372663348913193e-02 4.326801002025604248e-01
-4.981684684753417969e-01 -2.318609207868576050e-01 3.162672370672225952e-02 4.311659932136535645e-01
-4.972196817398071289e-01 -2.189259380102157593e-01 5.178906768560409546e-02 4.280548095703125000e-01
-4.956659972667694092e-01 -2.060842961072921753e-01 7.186678051948547363e-02 4.233511388301849365e-01
-4.935100078582763672e-01 -1.933837532997131348e-01 9.175021201372146606e-02 4.170847237110137939e-01
-4.907574951648712158e-01 -1.808712184429168701e-01 1.113333702087402344e-01 4.093073010444641113e-01
-4.874174892902374268e-01 -1.685920059680938721e-01 1.308307498693466187e-01 4.002884626388549805e-01
-4.834925830364227295e-01 -1.565833538770675659e-01 1.499022394418716431e-01 3.900702595710754395e-01
-4.789955019950866699e-01 -1.448812335729598999e-01 1.684682071208953857e-01 3.787738084793090820e-01
-4.739414453506469727e-01 -1.335180252790451050e-01 1.864367276430130005e-01 3.665349781513214111e-01
-4.683483541011810303e-01 -1.225219741463661194e-01 2.037410885095596313e-01 3.534805774688720703e-01
-4.622361361980438232e-01 -1.119175553321838379e-01 2.203126400709152222e-01 3.397718369960784912e-01
-4.556267559528350830e-01 -1.017244011163711548e-01 2.360871136188507080e-01 3.255809247493743896e-01
-4.485441148281097412e-01 -9.195697307586669922e-02 2.510155737400054932e-01 3.111042678356170654e-01
-4.410136640071868896e-01 -8.262384682893753052e-02 2.650447189807891846e-01 2.965556085109710693e-01
-4.330623149871826172e-01 -7.372717559337615967e-02 2.781228721141815186e-01 2.821457386016845703e-01
-4.247186481952667236e-01 -6.526280194520950317e-02 2.901986539363861084e-01 2.680805325508117676e-01
-4.160126745700836182e-01 -5.722038820385932922e-02 3.012111485004425049e-01 2.545652687549591064e-01
-4.069763422012329102e-01 -4.958343133330345154e-02 3.111028373241424561e-01 2.418081909418106079e-01
-3.976432681083679199e-01 -4.232918471097946167e-02 3.198094666004180908e-01 2.300108373165130615e-01
